fg_id,fg_name,role,fg_last,fg_first,bbm_id,bbm_last,bbm_first,yh_id,yh_last,yh_first,yh_team,yh_pos,howe_id,cbs_id,bam_id
sa549602,Gregory Hopkins,bat,Hopkins,Gregory,,,,,,,,,,,
sa549603,John Dishon,bat,Dishon,John,,,,,,,,,,,
sa549605,Brent Dean,bat,Dean,Brent,,,,,,,,,,,
sa549611,Anthony Aguilera,bat,Aguilera,Anthony,,,,,,,,,,,
sa549612,Brandon Decker,bat,Decker,Brandon,,,,,,,,,,,
sa549616,Michael Bolaski,bat,Bolaski,Michael,,,,,,,,,,,
sa549621,Dominic D'Anna,bat,D'Anna,Dominic,,,,,,,,,,,
sa549627,Guillermo Pimentel,bat,Pimentel,Guillermo,,,,,,,,,,,
sa549628,Alfredo Morales,bat,Morales,Alfredo,,,,,,,,,,,
sa549629,Seon Gi Kim,pit,Gi Kim,Seon,,,,,,,,,,,
sa549633,Bryan Altman,bat,Altman,Bryan,,,,,,,,,,,
sa549635,Jin-Ho Shin,bat,Shin,Jin-Ho,,,,,,,,,,,
sa549636,Jose Rodriguez,bat,Rodriguez,Jose,,,,,,,,,,,
sa549637,Jason Mitchell,pit,Mitchell,Jason,,,,,,,,,,,
sa549641,Nick Shaw,bat,Shaw,Nick,,,,,,,,,,,
sa549644,Robert Garvey,bat,Garvey,Robert,,,,,,,,,,,
sa549646,Anthony Gallas,bat,Gallas,Anthony,,,,,,,,,GALLAS19871214A,,596817
sa549647,Robel Garcia,bat,Garcia,Robel,,,,,,,,,,,
sa549648,Jorge Martinez,bat,Martinez,Jorge,,,,,,,,,,,
sa549649,Juan Romero,bat,Romero,Juan,,,,,,,,,,,
sa549653,Tyler Vail,pit,Vail,Tyler,,,,,,,,,,,
sa549660,Roberto Padilla,pit,Padilla,Roberto,,,,,,,,,,,
sa549661,Drew Martinez,bat,Martinez,Drew,,,,,,,,,,,
sa549662,Zachary Thornton,pit,Thornton,Zachary,,,,,,,,,,,
sa549664,Randy Fontanez,pit,Fontanez,Randy,,,,,,,,,FONTANEZ19890518A,,534803
sa549666,Matthew Loosen,pit,Loosen,Matthew,,,,,,,,,,,
sa549667,Jandy Sena,pit,Sena,Jandy,,,,,,,,,,,
sa549668,Dominic Ficociello,bat,Ficociello,Dominic,,,,,,,,,FICOCIELL19920410A,,592301
sa549676,Justin Howard,bat,Howard,Justin,,,,,,,,,,,
sa549677,Timothy Adleman,pit,Adleman,Timothy,,,,,,,,,,,
sa549680,Patrick Doyle,pit,Doyle,Patrick,,,,,,,,,,,
sa549689,Christian Meza,pit,Meza,Christian,,,,,,,,,,,
sa549695,Brian Mcconkey,bat,Mcconkey,Brian,,,,,,,,,,,
sa549697,Jose Fernandez,bat,Fernandez,Jose,,,,,,,,,,,
sa549703,Juan Urbina,pit,Urbina,Juan,,,,,,,,,,,
sa549713,Dan Barnes,pit,Barnes,Dan,,,,,,,,,,,
sa549718,Jonathan Dooley,pit,Dooley,Jonathan,,,,,,,,,,,
sa549721,Josue Montanez,pit,Montanez,Josue,,,,,,,,,,,
sa549725,Daniel Renken,pit,Renken,Daniel,,,,,,,,,,,
sa549726,Ethan Wilson,bat,Wilson,Ethan,,,,,,,,,,,
sa549729,Jacob Brown,pit,Brown,Jacob,,,,,,,,,,,
sa549730,Matt Spann,pit,Spann,Matt,,,,,,,,,,,
sa549733,Daniel Gibson,pit,Gibson,Daniel,,,,,,,,,GIBSON19911016A,,592336
sa549740,Chase Johnson,pit,Johnson,Chase,,,,,,,,,JOHNSON19920109A,,592438
sa549744,Jordan Keegan,bat,Keegan,Jordan,,,,,,,,,,,
sa549745,Andy Leer,bat,Leer,Andy,,,,,,,,,,,
sa549746,Dakota Robinson,pit,Robinson,Dakota,,,,,,,,,,,
sa549747,Dustin Geiger,bat,Geiger,Dustin,,,,,,,,,GEIGER19911202A,,594830
sa549748,Richard James Hively,pit,Hively,Richard James,,,,,,,,,,,
sa549753,Austin Urban,pit,Urban,Austin,,,,,,,,,URBAN19920708A,,592819
sa549762,Eric Arce,bat,Arce,Eric,,,,,,,,,,,
sa549763,Joel Bender,pit,Bender,Joel,,,,,,,,,BENDER19910803A,,592139
sa549767,Tyler Lockwood,pit,Lockwood,Tyler,,,,,,,,,,,
sa549768,Bryan Harper,pit,Harper,Bryan,,,,,,,,,HARPER19891229A,,543280
sa549771,Alexander Claudio,pit,Claudio,Alexander,,,,,,,,,,,
sa549774,Eric Sim,bat,Sim,Eric,,,,,,,,,,,
sa549775,Aiden Lucas,pit,Lucas,Aiden,,,,,,,,,,,
sa549777,Jay Gonzalez,bat,Gonzalez,Jay,,,,,,,,,,,
sa549784,Chad Rogers,pit,Rogers,Chad,,,,,,,,,ROGERS19890803A,,572090
sa549785,Tom Windle,pit,Windle,Tom,,,,,,,,,WINDLE19920310A,,592874
sa549786,Michael Quesada,bat,Quesada,Michael,,,,,,,,,,,
sa549793,Jesus Campos,bat,Campos,Jesus,,,,,,,,,,,
sa549800,Alex Marquez,bat,Marquez,Alex,,,,,,,,,,,
sa549803,Jake Floethe,pit,Floethe,Jake,,,,,,,,,,,
sa549804,Tim Griffin,pit,Griffin,Tim,,,,,,,,,,,
sa549808,Casey Harman,pit,Harman,Casey,,,,,,,,,,,
sa549813,DJ Snelten,pit,Snelten,DJ,,,,,,,,,,,592769
sa549814,Jeff Urlaub,pit,Urlaub,Jeff,,,,,,,,,URLAUB19870424A,,451084
sa549815,John Kukuruda,pit,Kukuruda,John,,,,,,,,,KUKURUDA19920609A,,594890
sa549817,Kylin Turnbull,pit,Turnbull,Kylin,,,,,,,,,,,
sa549818,Jamaal Hawkins,bat,Hawkins,Jamaal,,,,,,,,,,,
sa549827,Brian Ragira,bat,Ragira,Brian,,,,,,,,,,,
sa549828,Brian Pointer,bat,Pointer,Brian,,,,,,,,,POINTER19920128A,,592646
sa549829,Jose Cuevas,bat,Cuevas,Jose,,,,,,,,,,,
sa549830,Ryan Bradley,pit,Bradley,Ryan,,,,,,,,,BRADLEY19880715A,,502674
sa549842,Jason Townsend,pit,Townsend,Jason,,,,,,,,,,,
sa549843,Paul Davis,pit,Davis,Paul,,,,,,,,,,,
sa549844,Taylor Smith-Brennan,bat,Smith-Brennan,Taylor,,,,,,,,,,,
sa549845,Stewart Ijames,bat,Ijames,Stewart,,,,,,,,,IJAMES19880821A,,518835
sa549855,Mark Payton,bat,Payton,Mark,,,,,,,,,PAYTON19911207A,,592622
sa549859,Derek Cone,pit,Cone,Derek,,,,,,,,,,,
sa549867,Qualon Millender,bat,Millender,Qualon,,,,,,,,,,,
sa549868,Drew Lee,bat,Lee,Drew,,,,,,,,,,,
sa549873,Bryce Lane,bat,Lane,Bryce,,,,,,,,,,,
sa549876,Ryan Jenkins,bat,Jenkins,Ryan,,,,,,,,,,,
sa549877,Sean Murphy,pit,Murphy,Sean,,,,,,,,,,,
sa549880,Melvin Garcia,bat,Garcia,Melvin,,,,,,,,,,,
sa549887,Patrick Elkins,bat,Elkins,Patrick,,,,,,,,,,,
sa549888,Christopher Edmondson,bat,Edmondson,Christopher,,,,,,,,,,,
sa549898,Jerod Yakubik,bat,Yakubik,Jerod,,,,,,,,,,,
sa549901,Pin-Chieh Chen,bat,Chen,Pin-Chieh,,,,,,,,,CHEN19910723A,,596874
sa549903,Aaron Kurcz,pit,Kurcz,Aaron,,,,,,,,,KURCZ19900808A,,594891
sa549906,Felix Sterling,pit,Sterling,Felix,,,,,,,,,,,
sa549912,Thomas Mittelstaedt,bat,Mittelstaedt,Thomas,,,,,,,,,,,
sa549913,Stephen Shackleford,pit,Shackleford,Stephen,,,,,,,,,SHACKLEFO19890505A,,595407
sa549914,Jacob Dunnington,pit,Dunnington,Jacob,,,,,,,,,,,
sa549926,D.J. Peterson,bat,Peterson,D.J.,,,,9622,Peterson,D.J.,,3B,PETERSON19911231A,,592637
sa549933,D'Andre Toney,bat,Toney,D'Andre,,,,,,,,,,,
sa549935,Todd Mcinnis,pit,Mcinnis,Todd,,,,,,,,,,,
sa549937,Jarrett Casey,pit,Casey,Jarrett,,,,,,,,,CASEY19871027A,,571547
sa549938,Robert Stumpo,bat,Stumpo,Robert,,,,,,,,,,,
sa549941,Eric Cendejas,pit,Cendejas,Eric,,,,,,,,,,,
sa549944,Samuel Starr,bat,Starr,Samuel,,,,,,,,,,,
sa549945,Mark Blackmar,pit,Blackmar,Mark,,,,,,,,,BLACKMAR19920428A,,592147
sa549949,Brandon Dailey,bat,Dailey,Brandon,,,,,,,,,,,
sa549952,Clay Jones,bat,Jones,Clay,,,,,,,,,,,
sa549953,Ryan Delgado,bat,Delgado,Ryan,,,,,,,,,,,
sa549956,Nolan Sanburn,pit,Sanburn,Nolan,,,,,,,,,SANBURN19910721A,,595393
sa549965,Kramer Sneed,pit,Sneed,Kramer,,,,,,,,,SNEED19881007A,,595418
sa549970,Michael Gleason,pit,Gleason,Michael,,,,,,,,,,,
sa549979,Jesen Dygestile-Therrien,pit,Dygestile-Therrien,Jesen,,,,,,,,,,,
sa549985,Konner Wade,pit,Wade,Konner,,,,,,,,,WADE19911203A,,592831
sa549993,John Spatola,bat,Spatola,John,,,,,,,,,,,
sa550001,Mills Rogers,bat,Rogers,Mills,,,,,,,,,,,
sa550003,Chris Anderson,pit,Anderson,Chris,,,,,,,,,ANDERSON19920729A,,592108
sa550007,Chuck Ghysels,pit,Ghysels,Chuck,,,,,,,,,,,
sa550008,Benjamin Griset,pit,Griset,Benjamin,,,,,,,,,,,
sa550011,Tyler Bremer,pit,Bremer,Tyler,,,,,,,,,BREMER19891207A,,592164
sa550014,Taylor Ard,bat,Ard,Taylor,,,,,,,,,,,
sa550017,Jared Rogers,pit,Rogers,Jared,,,,,,,,,,,
sa550020,Drew Benes,pit,Benes,Drew,,,,,,,,,,,
sa550026,William Oliver,pit,Oliver,William,,,,,,,,,,,
sa550027,Nick Lee,pit,Lee,Nick,,,,,,,,,LEE19910113A,2209983,595297
sa550030,Nick Graffeo,pit,Graffeo,Nick,,,,,,,,,,,
sa550032,William Allen,bat,Allen,William,,,,,,,,,,,
sa550039,Brian Streilein,pit,Streilein,Brian,,,,,,,,,,,
sa550042,Nicholas Sawyer,pit,Sawyer,Nicholas,,,,,,,,,,,
sa550044,Christopher Lee,pit,Lee,Christopher,,,,10407,,,,RP,LEE19920817A,2170681,595296
sa550047,Chad Noble,bat,Noble,Chad,,,,,,,,,,,
sa550051,Jesse Hernandez,pit,Hernandez,Jesse,,,,,,,,,,,
sa550058,Demondre Arnold,pit,Arnold,Demondre,,,,,,,,,,,
sa550060,Carlos Lopez,bat,Lopez,Carlos,,,,,,,,,,,
sa550064,Christopher Squires,pit,Squires,Christopher,,,,,,,,,,,
sa550065,Jake Sisco,pit,Sisco,Jake,,,,,,,,,,,
sa550067,Bradley Salgado,bat,Salgado,Bradley,,,,,,,,,,,
sa550071,Jeremy Fitzgerald,pit,Fitzgerald,Jeremy,,,,,,,,,,,
sa550075,Cameron Hobson,pit,Hobson,Cameron,,,,,,,,,,,
sa550081,Logan Davis,bat,Davis,Logan,,,,,,,,,,,
sa550086,James Ramsay,bat,Ramsay,James,,,,,,,,,RAMSAY19920302A,,595369
sa550095,Krishawn Holley,pit,Holley,Krishawn,,,,,,,,,,,
sa550102,Sam Bates,bat,Bates,Sam,,,,,,,,,,,
sa550115,Lee Orr,bat,Orr,Lee,,,,,,,,,,,
sa550116,Conrad Gregor,bat,Gregor,Conrad,,,,,,,,,GREGOR19920227A,,592356
sa550117,Brian Smith,pit,Smith,Brian,,,,,,,,,,,
sa550121,Brandon Brennan,pit,Brennan,Brandon,,,,,,,,,BRENNAN19910726A,2210215,592165
sa550125,Mike Gerber,bat,Gerber,Mike,,,,,,,,,,,595222
sa550135,Bryton Trepagnier,pit,Trepagnier,Bryton,,,,,,,,,TREPAGNIE19910918A,,595443
sa550138,Michael Mcgee,bat,Mcgee,Michael,,,,,,,,,,,
sa550142,Seth Conner,bat,Conner,Seth,,,,,,,,,,,
sa550144,Jacob Pettit,pit,Pettit,Jacob,,,,,,,,,,,
sa550159,Ben Waldrip,bat,Waldrip,Ben,,,,,,,,,,,
sa550163,Jayson Hernandez,bat,Hernandez,Jayson,,,,,,,,,,,
sa550164,James Roberts,bat,Roberts,James,,,,,,,,,,,
sa550175,Michael O'Neill,bat,O'Neill,Michael,,,,,,,,,,,
sa550178,Cory Mcginnis,pit,Mcginnis,Cory,,,,,,,,,,,
sa550180,Lonnie Kauppila,bat,Kauppila,Lonnie,,,,,,,,,,,
sa550182,Mark Hardy,pit,Hardy,Mark,,,,,,,,,,,
sa550190,Matt Browning,bat,Browning,Matt,,,,,,,,,,,
sa550208,Patrick Smith,bat,Smith,Patrick,,,,,,,,,,,
sa550209,George Barber,bat,Barber,George,,,,,,,,,,,
sa550210,Shawn Stuart,pit,Stuart,Shawn,,,,,,,,,,,
sa550211,Kyle Hunter,pit,Hunter,Kyle,,,,,,,,,HUNTER19890618A,,543347
sa550213,Jacob Shadle,pit,Shadle,Jacob,,,,,,,,,,,
sa550219,David Middendorf,pit,Middendorf,David,,,,,,,,,,,
sa550221,Ryan Mccurdy,bat,Mccurdy,Ryan,,,,,,,,,,,
sa550224,Michael Recchia,pit,Recchia,Michael,,,,,,,,,RECCHIA19890402A,,596292
sa550236,Ismael Guillon,pit,Guillon,Ismael,8402,Guillon,Ismael,,,,,,,,570145
sa550241,Alan Gaxiola,pit,Gaxiola,Alan,,,,,,,,,,,
sa550244,El'Hajj Muhammad,pit,Muhammad,El'Hajj,,,,,,,,,MUHAMMAD19910707A,,595337
sa550247,Connor Sadzeck,pit,Sadzeck,Connor,,,,10615,,,,SP,SADZECK19911001A,2118802,592712
sa550256,Lucas Moran,pit,Moran,Lucas,,,,,,,,,,,
sa550265,Mike Benjamin,bat,Benjamin,Mike,,,,,,,,,,,
sa550270,Erick Fernandez,bat,Fernandez,Erick,,,,,,,,,,,
sa550272,Daniel Torres,bat,Torres,Daniel,,,,,,,,,,,
sa550275,Jorge Flores,bat,Flores,Jorge,,,,,,,,,FLORES19911125A,,592312
sa550276,Michael Jefferson,pit,Jefferson,Michael,,,,,,,,,,,
sa550287,George Jensen,pit,Jensen,George,,,,,,,,,,,
sa550288,Ben Verlander,bat,Verlander,Ben,,,,,,,,,,,
sa550295,Mitch Horacek,pit,Horacek,Mitch,,,,,,,,,HORACEK19911203A,,595255
sa550296,Ty Ross,bat,Ross,Ty,,,,,,,,,,,
sa550297,Bret Montgomery,pit,Montgomery,Bret,,,,,,,,,,,
sa550302,Clifford Sandford,bat,Sandford,Clifford,,,,,,,,,,,
sa550320,Ethan Stewart,pit,Stewart,Ethan,,,,,,,,,STEWART19910119A,,572163
sa550323,Brandon Miller,bat,Miller,Brandon,,,,,,,,,,,
sa550328,Ken Sigman,pit,Sigman,Ken,,,,,,,,,,,
sa550332,Zachary Johnson,bat,Johnson,Zachary,,,,,,,,,,,
sa550338,Blake Barnes,pit,Barnes,Blake,,,,,,,,,,,
sa550339,Lino Martinez,pit,Martinez,Lino,,,,,,,,,MARTINEZ19910917A,,578568
sa550342,Hein Robb,pit,Robb,Hein,,,,,,,,,,,
sa550346,Patrick Brady,bat,Brady,Patrick,,,,,,,,,,,
sa550348,Tyler Marincov,bat,Marincov,Tyler,,,,,,,,,,,
sa550375,Joe Jackson,bat,Jackson,Joe,,,,,,,,,,,
sa550379,Thomas Walz,pit,Walz,Thomas,,,,,,,,,,,
sa550381,Dexter Kjerstad,bat,Kjerstad,Dexter,,,,,,,,,,,
sa550383,Eric Jagielo,bat,Jagielo,Eric,,,,,,,,,JAGIELO19920517A,,592429
sa550391,Damek Tomscha,bat,Tomscha,Damek,,,,,,,,,,,
sa550398,James Rice,bat,Rice,James,,,,,,,,,,,
sa550400,Bryce Shafer,pit,Shafer,Bryce,,,,,,,,,,,
sa550409,Kyle Hallock,pit,Hallock,Kyle,,,,,,,,,,,
sa550418,Luis Ordosgoitti,pit,Ordosgoitti,Luis,,,,,,,,,,,
sa550438,Ruben Alaniz,pit,Alaniz,Ruben,,,,,,,,,ALANIZ19910614A,,595798
sa550449,Dylan Unsworth,pit,Unsworth,Dylan,,,,,,,,,UNSWORTH19920923A,,596842
sa550451,Rudy Brown,pit,Brown,Rudy,,,,,,,,,,,
sa550452,Nick Rodgers,pit,Rodgers,Nick,,,,,,,,,,,
sa550453,Jose Sanchez,pit,Sanchez,Jose,,,,,,,,,,,
sa550457,Luis Morel,pit,Morel,Luis,,,,,,,,,,,
sa550460,Ricky Martinez,pit,Martinez,Ricky,,,,,,,,,,,
sa550461,Chan Moon,bat,Moon,Chan,,,,,,,,,,,
sa550474,Brennon Martin,pit,Martin,Brennon,,,,,,,,,,,
sa550501,Wilmer Oberto,bat,Oberto,Wilmer,,,,,,,,,,,
sa550517,Rafael Homblert,pit,Homblert,Rafael,,,,,,,,,,,
sa550519,Hiram Martinez,bat,Martinez,Hiram,,,,,,,,,,,
sa550522,Luis Gonzalez,pit,Gonzalez,Luis,,,,,,,,,,,
sa550526,Anderson Bolivar,bat,Bolivar,Anderson,,,,,,,,,,,
sa550529,Luis Hernandez,pit,Hernandez,Luis,,,,,,,,,,,
sa550534,Isaias Tejeda,bat,Tejeda,Isaias,,,,,,,,,,,
sa550539,Wirkin Estevez,pit,Estevez,Wirkin,,,,,,,,,,,
sa550541,Jesus Guzman,pit,Guzman,Jesus,,,,,,,,,,,
sa550543,Felix Castillo,bat,Castillo,Felix,,,,,,,,,,,
sa550547,Esmerling De La Rosa,pit,De La Rosa,Esmerling,,,,,,,,,,,
sa550550,Alexander Santana,pit,Santana,Alexander,,,,,,,,,,,
sa550551,Jhondaniel Medina,pit,Medina,Jhondaniel,,,,,,,,,MEDINA19930208A,,593442
sa550553,Lenny Rosario,pit,Rosario,Lenny,,,,,,,,,,,
sa550556,Arquimedes Lorenzo,pit,Lorenzo,Arquimedes,,,,,,,,,,,
sa550570,Matt Schuld,pit,Schuld,Matt,,,,,,,,,,,
sa550586,Reynaldo Brugeura,bat,Brugeura,Reynaldo,,,,,,,,,,,
sa550588,Alberth Martinez,bat,Martinez,Alberth,,,,,,,,,,,
sa550590,Bryan Rodriguez,pit,Rodriguez,Bryan,,,,,,,,,RODRIGUEZ19910706A,,594029
sa550592,Ismael Aguero,bat,Aguero,Ismael,,,,,,,,,,,
sa550593,Jose Alonzo,pit,Alonzo,Jose,,,,,,,,,,,
sa550596,Abraham Espinosa,pit,Espinosa,Abraham,,,,,,,,,,,
sa550597,Jonatan Ynojoso,bat,Ynojoso,Jonatan,,,,,,,,,,,
sa550598,Aderlin Mejia,bat,Mejia,Aderlin,,,,,,,,,,,
sa550600,Abel De Los Santos,pit,De Los Santos,Abel,,,,,,,,,,,
sa550605,Ronarsy Ledesma,bat,Ledesma,Ronarsy,,,,,,,,,,,
sa550609,Melvin Aquino,bat,Aquino,Melvin,,,,,,,,,,,
sa550613,Leo Rodriguez,bat,Rodriguez,Leo,,,,,,,,,,,
sa550615,Carlos Navas,pit,Navas,Carlos,,,,,,,,,NAVAS19920813A,,593163
sa550616,Cristhian Perez,pit,Perez,Cristhian,,,,,,,,,,,
sa550617,Leoncio Munoz,pit,Munoz,Leoncio,,,,,,,,,,,
sa550625,Amaury Capellan,bat,Capellan,Amaury,,,,,,,,,,,
sa550635,Jasner Severino,pit,Severino,Jasner,,,,,,,,,,,
sa550637,Ramon Oviedo,pit,Oviedo,Ramon,,,,,,,,,,,
sa550638,Rainy Lara,pit,Lara,Rainy,,,,,,,,,LARA19910314A,,593670
sa550639,Ruben Reyes,pit,Reyes,Ruben,,,,,,,,,REYES19900922A,,593676
sa550644,Cristofer Cabrera,pit,Cabrera,Cristofer,,,,,,,,,,,
sa550657,Juan Guzman,pit,Guzman,Juan,,,,,,,,,GUZMAN19910225A,,593960
sa550659,Ricardo Valenzuela,bat,Valenzuela,Ricardo,,,,,,,,,,,
sa550667,Andelson Fernandez,bat,Fernandez,Andelson,,,,,,,,,,,
sa550670,Reynaldo Polanco,pit,Polanco,Reynaldo,,,,,,,,,,,
sa550672,Christopher De Leon,pit,De Leon,Christopher,,,,,,,,,,,
sa550678,Jean Carlos Gil,pit,Gil,Jean Carlos,,,,,,,,,,,
sa550684,Ruben Sanchez,bat,Sanchez,Ruben,,,,,,,,,,,
sa550685,Eduard Reyes,pit,Reyes,Eduard,,,,,,,,,,,
sa550686,Juan Santiago,pit,Santiago,Juan,,,,,,,,,,,
sa550690,Juan Mota,bat,Mota,Juan,,,,,,,,,,,
sa550692,Persio Reyes,pit,Reyes,Persio,,,,,,,,,,,
sa550695,Daury Aquino,pit,Aquino,Daury,,,,,,,,,,,
sa550707,Francisco Rosario,pit,Rosario,Francisco,,,,,,,,,,,425564
sa550714,Johendi Jiminian,pit,Jiminian,Johendi,,,,,,,,,JIMINIAN19921014A,,593977
sa550720,Jose Brito,pit,Brito,Jose,,,,,,,,,BRITO19901010A,,594195
sa550722,Yosbel Gutierrez,bat,Gutierrez,Yosbel,,,,,,,,,,,
sa550724,Jency Solis,pit,Solis,Jency,,,,,,,,,SOLIS19930222A,,593662
sa550732,Rony Bautista,pit,Bautista,Rony,,,,,,,,,BAUTISTA19910917A,,580048
sa550737,Johansel Delgado,pit,Delgado,Johansel,,,,,,,,,,,
sa550745,Yeuri Gonzalez,pit,Gonzalez,Yeuri,,,,,,,,,GONZALEZ19921222A,,593818
sa550939,Kevin Cravey,pit,Cravey,Kevin,,,,,,,,,,,
sa551002,Adderling Ruiz,bat,Ruiz,Adderling,,,,,,,,,,,
sa551004,Euclides Leyer,pit,Leyer,Euclides,,,,,,,,,LEYER19921228A,,594631
sa551005,Wilce Nieves,pit,Nieves,Wilce,,,,,,,,,,,
sa551008,Julio Reyes,pit,Reyes,Julio,,,,,,,,,,,
sa551012,Kelvin Encarnacion,bat,Encarnacion,Kelvin,,,,,,,,,,,
sa551021,Kelvin Rodriguez,pit,Rodriguez,Kelvin,,,,,,,,,RODRIGUEZ19931231A,,660442
sa551047,Francisco Santana,pit,Santana,Francisco,,,,,,,,,,,
sa551084,Jochi Ogando,pit,Ogando,Jochi,,,,,,,,,,,
sa551085,Noel De La Cruz,pit,De La Cruz,Noel,,,,,,,,,,,
sa551189,Charles Mye,pit,Mye,Charles,,,,,,,,,,,
sa551235,Joe Melioris,pit,Melioris,Joe,,,,,,,,,,,
sa551247,Steven Mateo,bat,Mateo,Steven,,,,,,,,,,,
sa551252,Ivan Marcano,pit,Marcano,Ivan,,,,,,,,,,,
sa551259,Alfredo Patino,bat,Patino,Alfredo,,,,,,,,,,,
sa551260,Jesus Ortiz,pit,Ortiz,Jesus,,,,,,,,,ORTIZ19970804A,,664712
sa551269,Alejandro Mendoza,bat,Mendoza,Alejandro,,,,,,,,,,,
sa551275,Joel Mejia,bat,Mejia,Joel,,,,,,,,,,,
sa551277,Julian Hilario,pit,Hilario,Julian,,,,,,,,,HILARIO19900817A,,593610
sa551280,Wilmer Hernandez,pit,Hernandez,Wilmer,,,,,,,,,,,
sa551309,Jhonatan Reynoso,bat,Reynoso,Jhonatan,,,,,,,,,,,
sa551313,Darwin Rivera,bat,Rivera,Darwin,,,,,,,,,,,
sa551314,Jose Reyes,pit,Reyes,Jose,,,,,,,,,,,
sa551329,Raul Mondesi Jr.,bat,Mondesi Jr.,Raul,,,,,,,,,,,
sa551331,Jose Ramirez,bat,Ramirez,Jose,,,,,,,,,,,
sa551332,Juan Bautista,pit,Bautista,Juan,,,,,,,,,BAUTISTA19930616A,,597411
sa551371,Ty Kelley,pit,Kelley,Ty,,,,,,,,,,,
sa551374,Luis Caballero,bat,Caballero,Luis,,,,,,,,,,,
sa551380,Mikeson Oliberto,bat,Oliberto,Mikeson,,,,,,,,,,,
sa551658,Joel Dicent,pit,Dicent,Joel,,,,,,,,,,,
sa551690,Carlos Pinales,pit,Pinales,Carlos,,,,,,,,,PINALES19920405A,,593424
sa551707,Michael Bernal,bat,Bernal,Michael,,,,,,,,,,,
sa551713,Vladimir De La Cruz,pit,De La Cruz,Vladimir,,,,,,,,,,,
sa551722,Hector Bello,pit,Bello,Hector,,,,,,,,,,,
sa551725,Ryan Demmin,pit,Demmin,Ryan,,,,,,,,,,,
sa551823,Yoryi Nuez,pit,Nuez,Yoryi,,,,,,,,,NUEZ19930213A,,593674
sa551961,Miguel Bolivar,pit,Bolivar,Miguel,,,,,,,,,,,
sa551965,Jean Batista,pit,Batista,Jean,,,,,,,,,,,
sa551970,Angelo Leclerc,pit,Leclerc,Angelo,,,,,,,,,LECLERC19911009A,,597772
sa552177,Merrill Kelly,pit,Kelly,Merrill,,,,,,,,,,,
sa552210,Manuel Carmona,pit,Carmona,Manuel,,,,,,,,,,,
sa552222,Isaac Sanchez,pit,Sanchez,Isaac,,,,,,,,,SANCHEZ19921014A,,593691
sa552223,Ruben Miranda,pit,Miranda,Ruben,,,,,,,,,,,
sa552466,Rafael Carrera,pit,Carrera,Rafael,,,,,,,,,,,
sa552646,Wilmer Aquino,pit,Aquino,Wilmer,,,,,,,,,,,
sa552650,Gabriel Feliz,pit,Feliz,Gabriel,,,,,,,,,FELIZ19921112A,,593608
sa553075,Daniel Johnson,pit,Johnson,Daniel,,,,,,,,,,,
sa553252,Wilfredo Petit,bat,Petit,Wilfredo,,,,,,,,,,,
sa553380,Austin Ross,pit,Ross,Austin,,,,,,,,,ROSS19880812A,,592697
sa553503,Reinier Roibal,pit,Roibal,Reinier,,,,,,,,,ROIBALcubaR01,,547977
sa554214,Adrian Abreu,bat,Abreu,Adrian,,,,,,,,,,,
sa554616,Ryan Kussmaul,pit,Kussmaul,Ryan,,,,,,,,,,,
sa554787,Bill Rice,bat,Rice,Bill,,,,,,,,,,,
sa554987,Alejandro Villalobos,bat,Villalobos,Alejandro,,,,,,,,,,,
sa555097,Justin Schumer,pit,Schumer,Justin,,,,,,,,,,,
sa556054,Sandy Martinez,bat,Martinez,Sandy,,,,,,,,,,,
sa556669,Edwin Carl,pit,Carl,Edwin,,,,,,,,,,,
sa556821,Terance Marin,pit,Marin,Terance,,,,,,,,,MARIN19890821A,,598718
sa556873,Dubal Baez,bat,Baez,Dubal,,,,,,,,,,,
sa557050,Manuel Boscan,bat,Boscan,Manuel,,,,,,,,,,,
sa557512,Chase Boruff,pit,Boruff,Chase,,,,,,,,,,,
sa557661,Dionis Hinojosa,bat,Hinojosa,Dionis,,,,,,,,,,,
sa558070,Blaine Sims,pit,Sims,Blaine,,,,,,,,,SIMS19890310A,,598866
sa558416,Yensi Magallanes,pit,Magallanes,Yensi,,,,,,,,,,,
sa559104,Chase Huchingson,pit,Huchingson,Chase,,,,,,,,,HUTCHINGS19890414A,,597972
sa560967,Juan Carlos Linares,bat,Linares,Juan Carlos,,,,,,,,,,,
sa577007,Taylor Dugas,bat,Dugas,Taylor,,,,10017,Dugas,Taylor,,OF,DUGAS19891215A,2120352,605214
sa577011,Kyle Simon,pit,Simon,Kyle,,,,,,,,,,,
sa577012,Mitchell Lambson,pit,Lambson,Mitchell,,,,,,,,,LAMBSON19900720A,,605328
sa577013,Matt Newman,bat,Newman,Matt,,,,,,,,,,,
sa577014,D.J. Baxendale,pit,Baxendale,D.J.,,,,,,,,,BAXENDALE19901208A,,571474
sa577017,Tony Caldwell,bat,Caldwell,Tony,,,,,,,,,,,
sa577018,Casey Mcelroy,bat,Mcelroy,Casey,,,,,,,,,,,
sa577019,Creede Simpson,bat,Simpson,Creede,,,,,,,,,,,
sa577659,Tyler Mizenko,pit,Mizenko,Tyler,,,,,,,,,MIZENKO19900409A,,607038
sa577669,Matt Brazis,pit,Brazis,Matt,,,,,,,,,BRAZIS19890906A,,548108
sa577674,Derek Jones,bat,Jones,Derek,,,,,,,,,,,
